system,mp_id,icsd_ids,composition,e_above_hull,Spacegroup Number,solid_state_synthesized_composition,solid_state_synthesized_structure,sss_highest_temperature(K),sss_pressure(GPa),sss_atmosphere,sss_mixing_condition,sss_cooling_condition,sss_heating_step,single_crystal,sss_precursor,other_synthesis_method,reference,reference_year,comment,google_translate
Ba-Ca-O,mp-1078915,[180203],Ba3CaO4,0.127797371,Pm-3m,?,?,,,,{},{},,,,,10.1016/j.jallcom.2010.11.097,2011,modelling of Ba3CaO4,FALSE
Ba-Ca-O,mp-1019541,[180205],BaCa3O4,0.181188232,Pm-3m,?,?,,,,{},{},,,,,10.1016/j.jallcom.2010.11.097,2011,modelling of BaCa3O4,FALSE
Ba-Ca-O,mp-1018097,[180204],BaCaO2,0.199312368,P4/mmm,?,?,,,,{},{},,,,,10.1016/j.jallcom.2010.11.097,2011,modelling of BaCaO2,FALSE
Ba-Cd-O,mp-7899,[25555],BaCdO2,0,Pnma,y,y,1223,AP,,{},{},1,,"CdO, BaO2",,10.1002/zaac.200900120,2009,,TRUE
Ba-Ce-O,mp-778873,[427482],BaCe2O4,0.021594099,Pnma,?,?,,,,{},{},,,,,10.1016/j.progsolidstchem.2014.05.001,2014,,FALSE
Ba-Ce-O,mp-3316,"[79626, 88591, 94347]",BaCeO3,0.001182775,Imma,y,y,,,,{},{},,,,,10.1016/0167-2738(94)90199-6,1994,high temperature phase of mp-3187,FALSE
Ba-Ce-O,mp-3187,"[188637, 165830, 165831, 2751, 92180, 79625, 92273, 92258, 79001, 88590, 165826, 165827, 94346, 92264]",BaCeO3,0,Pnma,y,y,1323,,O2,{},{},1,,"BaCO3, CeO2",,10.1107/S0567740872003462,1972,,FALSE
Ba-Ce-O,mp-4900,"[88592, 94348, 79627, 88593]",BaCeO3,0.002795338,R-3c,y,y,,,,{},{},,,,,10.1016/0167-2738(94)90199-6,1994,high temperature phase of mp-3187,FALSE
Ba-Ce-O,mp-5663,"[79628, 29109]",BaCeO3,0.04169642,Pm-3m,y,y,,,,{},{},,,,,10.1016/0167-2738(94)90199-6,1994,high temperature phase of mp-3187,FALSE
Ba-Co-O,mp-1195315,[5465],Ba12Co11O33,0.023753487,C2/c,y,y,1073,AP,,{},{},1,,"BaCO3, Co3O4",,10.1021/cm001056v,2000,ICSD 5465 is a new refinement of 10.1021/cm001056v,FALSE
Ba-Co-O,mp-17478,[16234],Ba2CoO4,0.072114704,Pnma,y,y,,,,{},{},,,,,"books.google.co.uk/books?hl=en&lr=&id=PWXyhQC9afEC&oi=fnd&pg=PA15&dq=T.+Negas,+S+Roth,+National+Bureau+of+Standars,+Solid+State+Chem.+Proceedings+of+Fifth+Research+Symposium,+1972,+233.&ots=2720JmTJe1&sig=tbvGSy8qU0MNCZXU6KnF_sv_vVk&redir_esc=y#v=snippet&q=Ba2CoO4&f=false",1972,high temperature phase of mp-16887,FALSE
Ba-Co-O,mp-16887,[92321],Ba2CoO4,0.079467943,P2_1/c,y,y,1173,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaCO3, Co3O4",,10.1016/S1293-2558(00)00108-4,2000,,FALSE
Ba-Co-O,mp-22557,"[153697, 153698]",Ba5Co5O14,0.036328091,P-3m1,y,y,1223,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaCO3, Co3O4",,10.1103/PhysRevB.71.144402,2005,,FALSE
Ba-Co-O,mp-30201,[94831],Ba8Co7O21,0.012174181,Fdd2,y,y,1123,AP,,{},{},1,,"BaCO3, Co3O4",,10.1006/jssc.2000.8625,2000,,FALSE
Ba-Co-O,mp-19086,[25813],BaCoO2,0.002466014,P3_121,y,y,1283,0,vacuum,{},{},1,,"BaCo3, CoCO3 ; BaCo3, CoO",,10.1107/S0365110X60000467,1960,,FALSE
Ba-Co-O,mp-18965,"[88670, 192733, 26586, 922, 173504]",BaCoO3,0.002023008,P6_3/mmc,y,y,953,AP,,{},{},1,,"Ba(NO3)2, Co(NO3)2; Ba(NO3)2,  CoCO3",,10.1021/ja01578a004,1957,,FALSE
Ba-Cr-O,mp-561426,[6133],Ba2CrO4,0,Pna2_1,y,?,,,,{},{},,,,,10.1016/0022-4596(85)90357-3,1985,might be old refinement of mp-17520: both papers considered the structure to be isostructual with beta K2SO4,FALSE
Ba-Cr-O,mp-17520,[73892],Ba2CrO4,0.012980339,Pnma,y,y,1173,,H2;N2,{},{},2,,"BaCO3, Cr2O3",,10.1006/jssc.1993.1195,1993,,FALSE
Ba-Cr-O,mp-18913,"[9457, 159409]",Ba3Cr2O8,0.001969294,R-3m,y,?,,,,{},{},,,,,,,same ICSD as mp-1272351,N/A
Ba-Cr-O,mp-1272351,"[240951, 9457, 159409]",Ba3Cr2O8,0.001039944,P2_1/m,y,y,1293,0,vacuum,{},{},2,,"BaCO3, Cr2O3",,10.1143/JPSJ.75.054706,2006,,FALSE
Ba-Cr-O,mp-19197,[73893],Ba3CrO5,0.001809262,I4/mcm,y,y,1473,0,vacuum,{},{},1,,"BaCrO4, Cr2O3, Ba(OH)2·8H2O",,10.1016/0022-4596(85)90357-3,1985,,FALSE
Ba-Cr-O,mp-19500,"[85054, 82100, 82101]",BaCr10O15,0.043004387,Cmce,y,y,1623,,H2,{},{},1,,"BaCO3, Cr2O3",,10.1006/jssc.1996.0135,1996,,FALSE
Ba-Cr-O,mp-541137,[64677],BaCr2O4,0,Pmmn,y,y,1873,,inert environment,{},{},1,y,"BaO, Cr2O3",,10.1002/zaac.19885640104,1988,"other phase of spinel BaCr2O4, which can be synthesized via solid state synthesis: 10.1016/S0009-2614(03)00574-8",TRUE
Ba-Cr-O,mp-572430,[30549],BaCr2O7,0,C2/c,n,n,,,,{},{},,,"BaCrO4, CrO3",precipitation,10.1107/S0021889880011570,1979,,TRUE
Ba-Cr-O,mp-557081,[32524],BaCrO3,0.085248135,P6_3/mmc,y,y,1573,6.5,,{},{},1,,"BaO, CrO2; CrO2, Ba2CrO4",,10.1107/S0567740882002039,1981,14H polytype,FALSE
Ba-Cr-O,mp-19271,[35029],BaCrO3,0.294836224,P6_3/mmc,y,y,1273,6,,{},{},,,"Ba2CrO4, CrO2",,10.1016/0022-4596(82)90245-6,1982,4H protoype; other phase of mp-557081,FALSE
Ba-Cr-O,mp-540926,"[35459, 192940, 192939]",BaCrO3,0.182047921,P6_3/mmc,y,y,1173,6,,{},{},,,"Ba2CrO4, CrO2",,10.1016/0022-4596(83)90088-9,1983,6H protoype; other phase of mp-557081,FALSE
Ba-Cr-O,mp-18571,[62560],BaCrO4,0,Pnma,y,y,1223,AP,,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},1,,"BaCO3, Cr2O3",,10.1103/PhysRevB.86.094116,2012,,FALSE
Ba-Cr-O,mp-1190622,[188534],BaCrO4,0.031350205,P2_12_12_1,y,?,,,,{},{},,,,,10.1016/j.ssc.2012.10.039,2013,"modelling of high pressure phase of BaCrO4, but different from experiment 10.1103/PhysRevB.86.094116",FALSE
Ba-Cu-O,mp-615789,[63701],Ba2Cu3O6,0,P2/m,y,y,953,0.001515,O2,{},{},1,,"BaO2, CuO",,"Materials Forum 14, 27 (1990)",1990,,FALSE
Ba-Cu-O,mp-8790,[68217],Ba2CuO3,0,Immm,y,y,1223,AP,,{},{},1,,"BaCO3, CuO",,10.1016/0925-8388(91)90029-U,1991,,FALSE
Ba-Cu-O,mp-1182377,[2616],Ba2CuO6,0.239993416,P2_1/c,?,?,,,,{},{},,,,,,,ICSD 2616 contain hydrogen,N/A
Ba-Cu-O,mp-7374,[9456],BaCu2O2,0,I4_1/amd,y,y,1173,,Ar,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},1,,,,10.1515/znb-1972-0314,1971,,TRUE
Ba-Cu-O,mp-3988,"[83079, 87251, 65881]",BaCu3O4,0.013762876,Cmmm,n,?,,,,{},{},,,"BaO, CuO",flux,10.1016/0921-4534(96)00168-2,1996,minority phase in YBa2Cu3O6 synthesis,FALSE
Ba-Cu-O,mp-546449,[89232],BaCu3O4,0.379851836,Cmmm,n,n,,,,{},{},,,,CVD,10.1016/S0921-4534(99)00537-7,1999,ICSD 89232 refers to CVD BaCu3O4,FALSE
Ba-Dy-O,mp-8974,[72480],Ba3Dy4O9,0.001064548,R3,y,y,1773,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Dy2O3",,10.1088/0953-8984/18/1/024,2005,,FALSE
Ba-Er-O,mp-14853,[72481],Ba3Er4O9,0,R3,y,y,1773,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Er2O3",,10.1088/0953-8984/18/1/024,2005,,FALSE
Ba-Eu-O,mp-1019738,[427486],BaEu2O4,0,Pnma,y,y,,,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaCO3, Eu2O3",,10.1016/0390-5519(76)90004-1,1976,,FALSE
Ba-Fe-O,mp-654312,[66486],Ba2Fe2O5,0.025426999,P2_1/c,y,?,,,,{},{},,,,,10.1107/S0108767392007979,1993,old refinment of mp-1196071,FALSE
Ba-Fe-O,mp-1196071,[238015],Ba2Fe2O5,0,P2_1/c,y,y,1373,,N2,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Fe2O3",,10.1021/ic402988y,2014,,FALSE
Ba-Fe-O,mp-652683,[10103],Ba2Fe6O11,0.009602575,Pnnm,n,n,,,,{},{},,,"H3BO3, Fe2O3,BaCO3",flux,10.1016/0025-5408(70)90091-7,1970,,FALSE
Ba-Fe-O,mp-542120,[281028],Ba2FeO4,0,P2_1/c,n,n,,,,{},{},,,"KOH, Fe2O3, Ba(OH)2",flux,10.1021/ic0113247,2002,,FALSE
Ba-Fe-O,mp-1201385,[24576],Ba3Fe26O41,0.050682526,P6_3/mmc,?,?,,,,{},{},,,,,"Philips Research Reports 12, 491 (1957)",1957,different stoichiometry: Ba3Co2Fe24O41; a paper suggests it can be found in solid state reaction as a minority phase: doi: 10.1107/S2052252518011351,FALSE
Ba-Fe-O,mp-30093,[281029],Ba3FeO5,0.17686157,Pnma,n,n,,,,{},{},,,"KOH, Fe2O3, Ba(OH)2",flux,10.1021/ic0113247,2002,,FALSE
Ba-Fe-O,mp-1182448,[12115],Ba4Fe9O20,0.163575186,C2/m,?,?,,,,{},{},,,,,,,ICSD 12115 contain hydrogen,N/A
Ba-Fe-O,mp-542530,[391229],Ba5Fe5O14,0.020630378,Cmcm,n,n,,,,{},{},,,"Ba(OH)2, KOH, Fe2O3, NaCl",flux,10.1016/j.jssc.2003.09.032,2004,,FALSE
Ba-Fe-O,mp-554293,"[16157, 60986]",BaFe12O19,0.055369901,P6_3/mmc,y,y,1123,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"Fe2O3, Ba(OH)2·8H2O",,10.1016/j.ijhydene.2018.09.125,2018,,FALSE
Ba-Fe-O,mp-566548,"[29062, 24573]",BaFe18O27,0.074290916,P6_3/mmc,y,y,1493,,N2/O2,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": [""acetone""]}, ""step2"": {""grind method"": [""vibration milling""], ""wet/dry"": [], ""liquid"": [""acetone""]}}","{""step1"": {""cool rate"": [], ""cool time"": [{""value"": ""10-15"", ""unit"": ""min""}], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaCO3, FeO3",,10.1063/1.327493,1980,,FALSE
Ba-Fe-O,mp-558611,[60662],BaFe2O4,0.728570116,Pnma,y,n,,,,{},{},,,"Ba(OH)2·2H2O, BaCl2·2H2O",flux,10.1002/zaac.19865380708,1986,other phase of mp-19154,TRUE
Ba-Fe-O,mp-19154,"[171001, 9121]",BaFe2O4,0,Cmc2_1,y,y,1573,AP,,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Fe2O3",,10.1107/S0567740871003832,1971,,FALSE
Ba-Fe-O,mp-504445,"[2530, 2529]",BaFe4O7,0.236763986,P6_3/m,n,n,,,,{},{},,,"Fe2O3, Ba(OH)2",hydrothermal,10.1107/S0567740873003419,1972,,FALSE
Ba-Fe-O,mp-19035,"[262131, 28917, 262132, 29096, 28918]",BaFeO3,0,Pm-3m,y,y,1173,,O2,{},{},1,,"BaCO3, FeO3",,10.1021/ja01640a081,1954,,FALSE
Ba-Fe-O,mp-1192651,[50869],BaFeO3,0.429664141,P6_3/mmc,y,y,1173,AP,,{},{},,,"BaCO3, Fe2O3",,10.1006/jssc.1997.7652,1998,6H protoype; oxygen deficent BaFeO3-delta; off-stoichiometric; other phase of mp-19035,FALSE
Ba-Ga-O,mp-30198,[94461],Ba4Ga2O7,0,P2_1/c,y,y,1773,AP,,{},"{""step1"": {""cool rate"": [{""value"": ""2"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""1400"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [{""value"": ""200"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""400"", ""unit"": ""C""}], ""remark"": []}}",1,,"BaCO3, Ga2O3",,10.1002/1521-3749(200110)627:10%3C2386::AID-ZAAC2386%3E3.0.CO;2-S,2001,,FALSE
Ba-Ga-O,mp-680226,[91281],BaGa2O4,0.001144876,P6_3,y,y,1473,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [""air""], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"BaCO3, Ga2O3",,10.1016/S1293-2558(02)01351-1,2002,alpha phase,FALSE
Ba-Ga-O,mp-1199346,[249849],BaGa2O6,0.508926494,Pbca,?,?,,,,{},{},,,,,,,ICSD 249849 contain hydrogen,N/A
Ba-Gd-O,mp-17143,"[78484, 427487]",BaGd2O4,0,Pnma,y,y,1673,,Ar,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""ethanol""]}}",{},2,,"BaCO3, Gd2O3",,10.2109/jcersj.102.583,1994,,TRUE
Ba-Ge-O,mp-559274,[491557],Ba21Ge2O5,0.077597745,Fd-3m,y,y,1073,,Ar,{},{},1,,"Ba, GeO2",,10.1002/zaac.19956210910,1995,,TRUE
Ba-Ge-O,mp-1204343,[23022],Ba3Ge9O22,0.091394357,P2,?,?,,,,{},{},,,,,,,ICSD 23022 contain hydrogen,N/A
Ba-Ge-O,mp-17833,[50512],Ba3GeO,0,Pnma,n,n,,,,{},{},,,"Ba, BaO, Ge ",from melt,10.1002/(SICI)1521-3749(1998110)624:11<1787::AID-ZAAC1787>3.0.CO;2-P,1998,,FALSE
Ba-Ge-O,mp-1202498,[29511],Ba9Ge23O57,0.053695415,Cmc2_1,?,?,,,,{},{},,,,,,,ICSD 29511 contain hydrogen,N/A
Ba-Ge-O,mp-558184,[60060],BaGe2O5,0.067920003,P2_1/c,y,y,1673,AP,,{},{},1,,"BaCO3, GeO2",,10.1016/0022-4596(82)90378-4,1982,,FALSE
Ba-Ge-O,mp-28288,[60061],BaGe2O5,0.053497353,Cmce,y,y,,,,{},{},,,,,10.1016/0022-4596(82)90378-4,1982,high pressure phase of mp-558184,FALSE
Ba-Ge-O,mp-1182246,[59174],BaGe3O8,0.213605585,C2/c,?,?,,,,{},{},,,,,,,ICSD 59174 contain hydrogen,N/A
Ba-Ge-O,mp-3848,"[83734, 28203]",BaGe4O9,0,P321,y,y,1373,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},2,,"BaCO3, GeO2",,10.1016/j.jlumin.2016.05.020,2016,,FALSE
Ba-Ge-O,mp-1196124,[15674],BaGe4O9,0.000844464,P3,y,?,,,,{},{},,,,,10.6028/jres.070A.032,1966,might be old refinement of mp-3848,FALSE
Ba-Ge-O,mp-13863,[23925],BaGeO3,0,P2_12_12_1,y,y,1373,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},2,,"BaCO3, GeO2",,10.1016/j.jlumin.2016.05.020,2016,,FALSE
Ba-Ge-O,mp-1190729,[20115],BaGeO4,0.324282737,P-1,?,?,,,,{},{},,,,,,,ICSD 20115 contain hydrogen,N/A
Ba-Hg-O,mp-3915,"[74076, 83411]",BaHgO2,0,R-3m,y,y,1203,,O2,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"BaO2, HgO",,10.1006/jssc.1994.1120,1994,,FALSE
Ba-Hg-O,mp-556118,[68616],BaHgO2,0.07409596,P6_322,y,y,973,0.6,O2,{},{},1,y,"BaO, HgO",,10.1016/0022-5088(90)90471-U,1990,other phase of mp-3915,TRUE
Ba-Ho-O,mp-14323,[33807],Ba3Ho4O9,0.006835444,R3,y,y,1773,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Ho2O3",,10.1088/0953-8984/18/1/024,2005,,FALSE
Ba-Ho-O,mp-17363,"[154812, 427490]",BaHo2O4,0,Pnma,y,y,1573,,Ar/H2,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Ho2O3",,10.1088/0953-8984/18/1/024,2005,,FALSE
Ba-In-O,mp-605809,[416096],Ba11In6O3,0,I4/mcm,y,y,1123,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""20"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Ba, In, BaO, BaO2",,10.1002/zaac.200500530,2006,,TRUE
Ba-In-O,mp-20546,"[91816, 89438, 73937]",Ba2In2O5,0,Ima2,y,y,1573,AP,,{},{},1,,"BaCO3, In2O3",,10.1006/jssc.1993.1331,1993,,FALSE
Ba-In-O,mp-20352,"[65258, 39267]",Ba3In2O6,0,I4/mmm,y,y,1673,,,{},{},1,,"BaO, In2O3",,10.1002/zaac.19885590108,1988,,TRUE
Ba-In-O,mp-622930,[72887],Ba4In6O13,0.024139256,Iba2,y,y,1523,AP,,{},{},2,,"BaCO3, In2O3",,10.2465/minerj.16.40,1992,,FALSE
Ba-In-O,mp-578629,[202986],BaIn2O4,0.013864819,P2_1/c,y,y,1673,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaCO3, In2O3",,10.1016/j.jlumin.2017.06.034,2017,,FALSE
Ba-Ir-O,mp-510508,[54725],Ba2Ir3O9,0,I23,n,n,,,,{},{},,,"BaO2, IrO2",hydrothermal,10.1016/j.jallcom.2004.04.062,2004,,FALSE
Ba-Ir-O,mp-755117,[189053],Ba2IrO4,0.019109862,I4/mmm,y,y,1773,6,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaO2, Ir",,10.1103/PhysRevB.83.155118,2011,,FALSE
Ba-Ir-O,mp-17689,[95063],Ba4Ir3O10,0.005527397,Cmce,n,n,,,,{},{},,,"BaCO3, Ir, K2CO3",flux,10.1016/S0925-8388(02)00222-0,2002,,FALSE
Ba-Ir-O,mp-17102,[33863],Ba4Ir3O10,0,P2_1/c,n,?,,,,{},{},,,,,10.1016/S0925-8388(02)00222-0,2002,old refinement of mp-17689,FALSE
Ba-Ir-O,mp-28867,[74686],Ba7Ir6O19,0.007270972,C2/m,n,n,,,,{},{},,,"BaCO3, Ir, BaCl2",flux,10.1007/BF00809961,1989,special: 3 months synthesis,TRUE
Ba-Ir-O,mp-542897,"[69720, 173848, 161961]",BaIrO3,0.017221019,C2/m,y,y,1273,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Ir",,10.1021/ja901829e,2009,,FALSE
Ba-Ir-O,mp-4307,"[173850, 260303]",BaIrO3,0.046901887,C2/c,y,y,,,,{},{},,,,,10.1021/ja901829e,2009,high pressure phase of mp-542897,FALSE
Ba-Ir-O,mp-5660,"[248378, 65466, 173889]",BaIrO3,0.142927539,Pm-3m,y,y,,,,{},{},,,,,10.1021/ja901829e,2009,high pressure phase of mp-542897; minority phase,FALSE
Ba-La-O,mp-752656,[427481],BaLa2O4,0.007997843,Pnma,y,y,1673,,Ar,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""ethanol""]}}",{},2,,"BaCO3, La2O3",,10.2109/jcersj.102.583,1994,excess BaCO3,TRUE
Ba-Lu-O,mp-542832,"[154813, 38383]",Ba3Lu4O9,0,R3,y,y,1773,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"BaCO3, Lu2O3",,10.1088/0953-8984/18/1/024,2005,,FALSE
Ba-Lu-O,mp-752442,[427509],BaLu2O4,0.005301648,Pnma,n,n,,,,{},{},,,"Ba, Lu2O3",flux,10.1016/j.progsolidstchem.2014.05.001,2014,,FALSE
Ba-Mn-O,mp-19188,[280045],Ba3Mn2O8,0,R-3m,y,y,1173,AP,,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},1,,"BaCO3, Mn2O3",,10.1107/S0108270198011871,1999,,FALSE
Ba-Mn-O,mp-18791,"[51883, 51882, 51881]",Ba4Mn3O10,0.006035044,Cmce,y,y,1493,AP,,{},{},2,,"BaCO3, MnO2",,10.1006/jssc.2002.9658,2002,,FALSE
Ba-Mn-O,mp-30895,[97017],Ba6Mn5O16,0.101202383,Cmce,y,y,1523,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"BaCO3, MnO2",,10.1021/cm0212358,2002,,FALSE
Ba-Mn-O,mp-27323,[10038],BaMn2O3,0.003382322,Immm,y,y,1373,,H2,{},{},1,y,"BaCO3, MnCO3",,10.1002/zaac.19794510106,1979,,TRUE
Ba-Mn-O,mp-554123,[24128],BaMn2O8,0.098849919,Fddd,n,?,,,,{},{},,,,,,,might be old refinement of mp-27681,N/A
Ba-Mn-O,mp-27681,[23443],BaMn2O8,0.06105637,Fddd,n,n,,,,{},{},,,"BaCl2, KMnO4",wet synthesis,10.1515/znb-2017-0028,2017,,FALSE
Ba-Mn-O,mp-30153,"[78003, 93226]",BaMn3O6,0.060629492,C2/m,n,n,,,,{},{},,,"MnO2, Ba(OH)2",hydrothermal,10.1016/S0925-8388(00)01320-7,2001,,FALSE
Ba-Mn-O,mp-1182375,[62096],BaMn4O8,0.051296309,C2/m,y,?,,,,{},{},,,,,10.2465/minerj.13.119,1986,different stoichiometry; BaMn4O8 can be synthesized via solid state synthesis: 10.1016/j.ssi.2008.11.008,FALSE
Ba-Mn-O,mp-1199857,"[174146, 174145, 174144]",BaMnO2,0.024931311,Pnma,n,n,,,,{},{},,,BaMnO3,reduction,10.1021/ja903216d,2009,,FALSE
Ba-Mn-O,mp-18840,[66822],BaMnO3,0.01489857,R-3m,y,n,,,,{},{},,,"MnO2, BaCO3, Bi2O3",flux,10.1016/S0025-5408(96)00169-9,1997,doped: Bi <3%,FALSE
Ba-Mn-O,mp-35078,[23874],BaMnO3,0.019951779,P6_3/mmc,y,y,,,,{},{},,,BaMnO3,,10.1016/0022-4596(71)90068-5,1971,"high temperature phase of mp-19156; 4-layer, oxgyen deficent phase; anneal in air causes it to form other polymorphs; off-stoichiometric",FALSE
Ba-Mn-O,mp-19156,"[10332, 10331, 23873, 24129, 89994]",BaMnO3,0.000148323,P6_3/mmc,y,y,1273,AP,,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},2,,"BaCO3, BaMn2O8; BaCO3, MnO2; Ba(NO3)2, MnO2",,10.1016/0022-4596(71)90068-5,1971,,FALSE
Ba-Mn-O,mp-557535,[10250],BaMnO3,0.014685482,P6_3/mmc,y,y,,,,{},{},,,,,10.1016/0022-4596(73)90090-X,1973,high temperature phase of mp-19156,FALSE
Ba-Mn-O,mp-1205336,"[89996, 89995]",BaMnO3,0,P6_3mc,y,y,,,,{},{},,,,,10.1021/cm991144j,2000,low temperature phase of mp-19156; 2H phase,FALSE
Ba-Mo-O,mp-29351,[202739],BaMo6O10,0.263964929,Pnma,?,?,1473,0,vacuum,{},{},,,"BaMoO4, MoO3, Mo",,10.1016/0022-4596(88)90265-4,1988,minority phase ,FALSE
Ba-Mo-O,mp-19322,[43799],BaMoO3,0,Pm-3m,n,n,,,,{},{},,,BaMoO4,reduction,10.1016/0022-1902(60)80262-X,1960,,FALSE
Ba-Mo-O,mp-19276,"[194082, 193795, 194083, 50821, 155140, 161851, 56109, 16166, 250487]",BaMoO4,0,I4_1/a,y,y,1273,,,{},{},1,,"BaCO3, MoO3",,10.1016/0022-1902(60)80262-X,1960,,FALSE
Ba-Na-O,mp-1019519,[411905],Ba2NaO,0,Cmme,n,n,620,,,{},{},,,"BaO2, Ba, NaK",flux,10.1002/1521-3773(20011119)40:22<4220::AID-ANIE4220>3.0.CO;2-X,2001,,FALSE
Ba-Nb-O,mp-28675,[69991],Ba2Nb15O32,0,R-3,n,n,,,,{},{},,,"BaNb2O6, NbO, NbO2, B2O3",flux,10.1021/cm00015a031,1989,,FALSE
Ba-Nb-O,mp-19796,"[83896, 202750, 90404, 78023]",Ba2Nb5O9,0,P4/mmm,y,y,1813,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Nb2O5, Ba5Nb4O15",,10.1016/S0925-8388(96)02619-9,1997,,FALSE
Ba-Nb-O,mp-5360,"[74980, 74979]",Ba3Nb16O23,0,Cmmm,n,n,,,,{},{},,,"BaCO3, Nb2O5, acetylene soot",reduction,10.1016/0925-8388(94)90737-4,1994,,FALSE
Ba-Nb-O,mp-8846,[69993],Ba3Nb5O15,0.004817578,P4/mbm,n,n,,,,{},{},,,"NbO2, BaO, B2O3",flux,10.1021/cm00015a031,1991,,FALSE
Ba-Nb-O,mp-4564,"[73444, 73105]",Ba4Nb14O23,0,Cmmm,y,y,1775,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""1000"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""1275"", ""unit"": ""K""}], ""remark"": []}, ""step2"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Ba5Nb4O15, Nb2O5, Nb",,10.1107/S0108768193003088,1993,,FALSE
